,bid,element1,name1,percent1,element2,name2,percent2,element3,name3,percent3
6362,6363,645,Oak-tulip tree forest community,0.67,728.0,Appalachian oak-hickory forest community,0.35000000000000003,,,0.0
6363,6364,728,Appalachian oak-hickory forest community,1.0,,,0.0,,,0.0
6364,6365,728,Appalachian oak-hickory forest community,0.99,,,0.0,,,0.0
6365,6366,728,Appalachian oak-hickory forest community,0.52,645.0,Oak-tulip tree forest community,0.30000000000000004,729.0,Appalachian oak-pine [white pine-oak] forest community,0.17
6366,6367,728,Appalachian oak-hickory forest community,0.9,645.0,Oak-tulip tree forest community,0.05,,,0.0
6367,6368,645,Oak-tulip tree forest community,0.53,728.0,Appalachian oak-hickory forest community,0.42,729.0,Appalachian oak-pine [white pine-oak] forest community,0.08
6368,6369,645,Oak-tulip tree forest community,0.47000000000000003,729.0,Appalachian oak-pine [white pine-oak] forest community,0.28,728.0,Appalachian oak-hickory forest community,0.26
6369,6370,728,Appalachian oak-hickory forest community,0.5,645.0,Oak-tulip tree forest community,0.39,729.0,Appalachian oak-pine [white pine-oak] forest community,0.09
6370,6371,728,Appalachian oak-hickory forest community,0.89,615.0,Salt shrub community,0.05,729.0,Appalachian oak-pine [white pine-oak] forest community,0.02
6371,6372,728,Appalachian oak-hickory forest community,0.73,645.0,Oak-tulip tree forest community,0.31,,,0.0
6372,6373,730,Successional fern meadow community,0.66,645.0,Oak-tulip tree forest community,0.37,,,0.0
6373,6374,728,Appalachian oak-hickory forest community,1.0,,,0.0,,,0.0
6374,6375,645,Oak-tulip tree forest community,0.49,728.0,Appalachian oak-hickory forest community,0.46,647.0,Hemlock-northern hardwood forest community,0.07
6375,6376,728,Appalachian oak-hickory forest community,0.5,645.0,Oak-tulip tree forest community,0.49,729.0,Appalachian oak-pine [white pine-oak] forest community,0.01
6376,6377,600,Marine deepwater community,0.6000000000000001,606.0,Tidal creek community,0.30000000000000004,608.0,Low salt marsh community,0.05
6377,6378,728,Appalachian oak-hickory forest community,0.92,645.0,Oak-tulip tree forest community,0.11,,,0.0
6378,6379,604,Marine rocky intertidal community,1.12,,,0.0,,,0.0
6379,6380,600,Marine deepwater community,0.8200000000000001,606.0,Tidal creek community,0.18,,,0.0
6380,6381,728,Appalachian oak-hickory forest community,0.59,645.0,Oak-tulip tree forest community,0.32,729.0,Appalachian oak-pine [white pine-oak] forest community,0.04
6381,6382,728,Appalachian oak-hickory forest community,0.9500000000000001,,,0.0,,,0.0
6382,6383,645,Oak-tulip tree forest community,0.29,625.0,Shrub swamp community,0.29,624.0,Shallow emergent marsh community,0.15
6383,6384,600,Marine deepwater community,0.56,606.0,Tidal creek community,0.32,608.0,Low salt marsh community,0.12
6384,6385,645,Oak-tulip tree forest community,0.58,625.0,Shrub swamp community,0.26,624.0,Shallow emergent marsh community,0.09
6385,6386,728,Appalachian oak-hickory forest community,1.0,,,0.0,,,0.0
6386,6387,645,Oak-tulip tree forest community,0.8300000000000001,730.0,Successional fern meadow community,0.08,728.0,Appalachian oak-hickory forest community,0.05
6387,6388,645,Oak-tulip tree forest community,0.81,730.0,Successional fern meadow community,0.09,647.0,Hemlock-northern hardwood forest community,0.07
6388,6389,728,Appalachian oak-hickory forest community,0.9500000000000001,,,0.0,,,0.0
6389,6390,604,Marine rocky intertidal community,0.75,615.0,Salt shrub community,0.15,600.0,Marine deepwater community,0.09
6390,6391,645,Oak-tulip tree forest community,0.5,728.0,Appalachian oak-hickory forest community,0.27,730.0,Successional fern meadow community,0.16
6391,6392,728,Appalachian oak-hickory forest community,1.0,645.0,Oak-tulip tree forest community,0.01,,,0.0
6392,6393,608,Low salt marsh community,0.52,606.0,Tidal creek community,0.48,,,0.0
6393,6394,728,Appalachian oak-hickory forest community,0.49,645.0,Oak-tulip tree forest community,0.34,625.0,Shrub swamp community,0.07
6394,6395,606,Tidal creek community,0.58,608.0,Low salt marsh community,0.36,600.0,Marine deepwater community,0.04
6395,6396,600,Marine deepwater community,0.29,608.0,Low salt marsh community,0.29,606.0,Tidal creek community,0.27
6396,6397,728,Appalachian oak-hickory forest community,1.04,,,0.0,,,0.0
6397,6398,625,Shrub swamp community,0.41000000000000003,645.0,Oak-tulip tree forest community,0.25,728.0,Appalachian oak-hickory forest community,0.16
6398,6399,729,Appalachian oak-pine [white pine-oak] forest community,0.6000000000000001,645.0,Oak-tulip tree forest community,0.37,730.0,Successional fern meadow community,0.02
6399,6400,608,Low salt marsh community,0.66,606.0,Tidal creek community,0.35000000000000003,,,0.0
6400,6401,645,Oak-tulip tree forest community,0.35000000000000003,625.0,Shrub swamp community,0.34,624.0,Shallow emergent marsh community,0.17
6401,6402,645,Oak-tulip tree forest community,0.64,730.0,Successional fern meadow community,0.16,728.0,Appalachian oak-hickory forest community,0.07
6402,6403,728,Appalachian oak-hickory forest community,1.07,,,0.0,,,0.0
6403,6404,728,Appalachian oak-hickory forest community,0.9400000000000001,,,0.0,,,0.0
6404,6405,600,Marine deepwater community,0.55,606.0,Tidal creek community,0.25,608.0,Low salt marsh community,0.21
6405,6406,728,Appalachian oak-hickory forest community,0.53,615.0,Salt shrub community,0.22,609.0,High salt marsh community,0.11
6406,6407,645,Oak-tulip tree forest community,0.89,730.0,Successional fern meadow community,0.09,647.0,Hemlock-northern hardwood forest community,0.02
6407,6408,645,Oak-tulip tree forest community,0.68,728.0,Appalachian oak-hickory forest community,0.23,729.0,Appalachian oak-pine [white pine-oak] forest community,0.06
6408,6409,645,Oak-tulip tree forest community,0.56,728.0,Appalachian oak-hickory forest community,0.44,,,0.0
6409,6410,728,Appalachian oak-hickory forest community,0.87,645.0,Oak-tulip tree forest community,0.11,647.0,Hemlock-northern hardwood forest community,0.01
6410,6411,728,Appalachian oak-hickory forest community,0.84,645.0,Oak-tulip tree forest community,0.16,,,0.0
6411,6412,728,Appalachian oak-hickory forest community,0.53,615.0,Salt shrub community,0.11,609.0,High salt marsh community,0.09
6412,6413,728,Appalachian oak-hickory forest community,0.53,645.0,Oak-tulip tree forest community,0.42,729.0,Appalachian oak-pine [white pine-oak] forest community,0.02
6413,6414,728,Appalachian oak-hickory forest community,1.01,647.0,Hemlock-northern hardwood forest community,0.01,,,0.0
6414,6415,729,Appalachian oak-pine [white pine-oak] forest community,0.5,645.0,Oak-tulip tree forest community,0.41000000000000003,730.0,Successional fern meadow community,0.08
6415,6416,645,Oak-tulip tree forest community,0.63,728.0,Appalachian oak-hickory forest community,0.34,730.0,Successional fern meadow community,0.03
6416,6417,645,Oak-tulip tree forest community,0.4,728.0,Appalachian oak-hickory forest community,0.38,647.0,Hemlock-northern hardwood forest community,0.09
6417,6418,608,Low salt marsh community,0.36,609.0,High salt marsh community,0.23,606.0,Tidal creek community,0.21
6418,6419,645,Oak-tulip tree forest community,0.71,729.0,Appalachian oak-pine [white pine-oak] forest community,0.29,728.0,Appalachian oak-hickory forest community,0.02
6419,6420,645,Oak-tulip tree forest community,0.2,609.0,High salt marsh community,0.2,728.0,Appalachian oak-hickory forest community,0.16
6420,6421,645,Oak-tulip tree forest community,0.56,728.0,Appalachian oak-hickory forest community,0.32,615.0,Salt shrub community,0.06
6421,6422,728,Appalachian oak-hickory forest community,0.59,645.0,Oak-tulip tree forest community,0.38,,,0.0
6422,6423,728,Appalachian oak-hickory forest community,0.86,645.0,Oak-tulip tree forest community,0.1,,,0.0
6423,6424,728,Appalachian oak-hickory forest community,0.9,645.0,Oak-tulip tree forest community,0.09,,,0.0
6424,6425,728,Appalachian oak-hickory forest community,0.56,645.0,Oak-tulip tree forest community,0.37,,,0.0
6425,6426,728,Appalachian oak-hickory forest community,0.96,,,0.0,,,0.0
6426,6427,728,Appalachian oak-hickory forest community,1.01,,,0.0,,,0.0
6427,6428,728,Appalachian oak-hickory forest community,1.0,,,0.0,,,0.0
6428,6429,728,Appalachian oak-hickory forest community,1.02,,,0.0,,,0.0
6429,6430,728,Appalachian oak-hickory forest community,1.06,,,0.0,,,0.0
6430,6431,728,Appalachian oak-hickory forest community,1.01,,,0.0,,,0.0
6431,6432,645,Oak-tulip tree forest community,0.66,728.0,Appalachian oak-hickory forest community,0.34,,,0.0
6432,6433,645,Oak-tulip tree forest community,0.73,729.0,Appalachian oak-pine [white pine-oak] forest community,0.18,730.0,Successional fern meadow community,0.09
6433,6434,729,Appalachian oak-pine [white pine-oak] forest community,0.6900000000000001,645.0,Oak-tulip tree forest community,0.30000000000000004,730.0,Successional fern meadow community,0.01
6434,6435,728,Appalachian oak-hickory forest community,0.38,645.0,Oak-tulip tree forest community,0.37,729.0,Appalachian oak-pine [white pine-oak] forest community,0.23
6435,6436,728,Appalachian oak-hickory forest community,0.98,,,0.0,,,0.0
6436,6437,728,Appalachian oak-hickory forest community,1.04,,,0.0,,,0.0
6437,6438,728,Appalachian oak-hickory forest community,1.0,,,0.0,,,0.0
6438,6439,608,Low salt marsh community,0.47000000000000003,728.0,Appalachian oak-hickory forest community,0.22,606.0,Tidal creek community,0.17
6439,6440,728,Appalachian oak-hickory forest community,1.03,,,0.0,,,0.0
6440,6441,728,Appalachian oak-hickory forest community,1.0,,,0.0,,,0.0
6441,6442,728,Appalachian oak-hickory forest community,1.03,,,0.0,,,0.0
6442,6443,728,Appalachian oak-hickory forest community,0.99,,,0.0,,,0.0
6443,6444,728,Appalachian oak-hickory forest community,1.0,,,0.0,,,0.0
6444,6445,728,Appalachian oak-hickory forest community,0.93,,,0.0,,,0.0
6445,6446,728,Appalachian oak-hickory forest community,0.84,645.0,Oak-tulip tree forest community,0.12,647.0,Hemlock-northern hardwood forest community,0.06
6446,6447,645,Oak-tulip tree forest community,0.59,728.0,Appalachian oak-hickory forest community,0.42,,,0.0
6447,6448,645,Oak-tulip tree forest community,0.59,729.0,Appalachian oak-pine [white pine-oak] forest community,0.25,728.0,Appalachian oak-hickory forest community,0.17
6448,6449,728,Appalachian oak-hickory forest community,0.77,645.0,Oak-tulip tree forest community,0.28,,,0.0
6449,6450,728,Appalachian oak-hickory forest community,0.62,645.0,Oak-tulip tree forest community,0.39,,,0.0
6450,6451,728,Appalachian oak-hickory forest community,0.55,645.0,Oak-tulip tree forest community,0.44,,,0.0
6451,6452,728,Appalachian oak-hickory forest community,0.9400000000000001,,,0.0,,,0.0
6452,6453,728,Appalachian oak-hickory forest community,1.01,,,0.0,,,0.0
6453,6454,728,Appalachian oak-hickory forest community,0.96,,,0.0,,,0.0
6454,6455,645,Oak-tulip tree forest community,0.62,728.0,Appalachian oak-hickory forest community,0.37,,,0.0
6455,6456,728,Appalachian oak-hickory forest community,0.9400000000000001,645.0,Oak-tulip tree forest community,0.03,,,0.0
6456,6457,728,Appalachian oak-hickory forest community,0.85,645.0,Oak-tulip tree forest community,0.18,,,0.0
6457,6458,728,Appalachian oak-hickory forest community,0.9,645.0,Oak-tulip tree forest community,0.1,,,0.0
6458,6459,625,Shrub swamp community,0.88,729.0,Appalachian oak-pine [white pine-oak] forest community,0.08,624.0,Shallow emergent marsh community,0.05
6459,6460,645,Oak-tulip tree forest community,0.88,647.0,Hemlock-northern hardwood forest community,0.06,730.0,Successional fern meadow community,0.03
6460,6461,728,Appalachian oak-hickory forest community,1.0,,,0.0,,,0.0
6461,6462,645,Oak-tulip tree forest community,0.43,728.0,Appalachian oak-hickory forest community,0.31,647.0,Hemlock-northern hardwood forest community,0.12
6462,6463,728,Appalachian oak-hickory forest community,0.99,645.0,Oak-tulip tree forest community,0.01,,,0.0
6463,6464,645,Oak-tulip tree forest community,0.65,647.0,Hemlock-northern hardwood forest community,0.17,730.0,Successional fern meadow community,0.11
6464,6465,625,Shrub swamp community,0.91,624.0,Shallow emergent marsh community,0.04,729.0,Appalachian oak-pine [white pine-oak] forest community,0.02
6465,6466,645,Oak-tulip tree forest community,0.58,729.0,Appalachian oak-pine [white pine-oak] forest community,0.33,730.0,Successional fern meadow community,0.05
6466,6467,625,Shrub swamp community,0.41000000000000003,645.0,Oak-tulip tree forest community,0.4,624.0,Shallow emergent marsh community,0.11
6467,6468,608,Low salt marsh community,0.9,606.0,Tidal creek community,0.11,,,0.0
6468,6469,728,Appalachian oak-hickory forest community,0.77,645.0,Oak-tulip tree forest community,0.24,,,0.0
6469,6470,608,Low salt marsh community,0.45,606.0,Tidal creek community,0.23,609.0,High salt marsh community,0.11
6470,6471,645,Oak-tulip tree forest community,0.41000000000000003,728.0,Appalachian oak-hickory forest community,0.25,647.0,Hemlock-northern hardwood forest community,0.2
6471,6472,728,Appalachian oak-hickory forest community,0.77,645.0,Oak-tulip tree forest community,0.19,729.0,Appalachian oak-pine [white pine-oak] forest community,0.03
6472,6473,728,Appalachian oak-hickory forest community,0.9400000000000001,729.0,Appalachian oak-pine [white pine-oak] forest community,0.03,,,0.0
6473,6474,625,Shrub swamp community,0.66,645.0,Oak-tulip tree forest community,0.12,624.0,Shallow emergent marsh community,0.1
6474,6475,608,Low salt marsh community,0.51,606.0,Tidal creek community,0.5,,,0.0
6475,6476,645,Oak-tulip tree forest community,0.96,730.0,Successional fern meadow community,0.03,647.0,Hemlock-northern hardwood forest community,0.01
6476,6477,645,Oak-tulip tree forest community,0.47000000000000003,728.0,Appalachian oak-hickory forest community,0.39,729.0,Appalachian oak-pine [white pine-oak] forest community,0.13
6477,6478,608,Low salt marsh community,0.91,606.0,Tidal creek community,0.1,,,0.0
6478,6479,728,Appalachian oak-hickory forest community,1.04,,,0.0,,,0.0
6479,6480,728,Appalachian oak-hickory forest community,0.98,,,0.0,,,0.0
6480,6481,728,Appalachian oak-hickory forest community,0.99,645.0,Oak-tulip tree forest community,0.01,,,0.0
6481,6482,645,Oak-tulip tree forest community,0.91,728.0,Appalachian oak-hickory forest community,0.05,729.0,Appalachian oak-pine [white pine-oak] forest community,0.02
6482,6483,606,Tidal creek community,0.55,608.0,Low salt marsh community,0.24,600.0,Marine deepwater community,0.15
6483,6484,645,Oak-tulip tree forest community,0.74,729.0,Appalachian oak-pine [white pine-oak] forest community,0.27,728.0,Appalachian oak-hickory forest community,0.01
6484,6485,728,Appalachian oak-hickory forest community,0.6000000000000001,645.0,Oak-tulip tree forest community,0.29,729.0,Appalachian oak-pine [white pine-oak] forest community,0.08
6485,6486,625,Shrub swamp community,0.42,645.0,Oak-tulip tree forest community,0.2,628.0,Floodplain forest community,0.16
6486,6487,728,Appalachian oak-hickory forest community,0.78,645.0,Oak-tulip tree forest community,0.22,,,0.0
6487,6488,729,Appalachian oak-pine [white pine-oak] forest community,0.71,645.0,Oak-tulip tree forest community,0.36,647.0,Hemlock-northern hardwood forest community,0.03
6488,6489,728,Appalachian oak-hickory forest community,0.51,615.0,Salt shrub community,0.15,609.0,High salt marsh community,0.1
6489,6490,625,Shrub swamp community,0.48,624.0,Shallow emergent marsh community,0.33,729.0,Appalachian oak-pine [white pine-oak] forest community,0.08
6490,6491,645,Oak-tulip tree forest community,0.5700000000000001,728.0,Appalachian oak-hickory forest community,0.25,729.0,Appalachian oak-pine [white pine-oak] forest community,0.14
6491,6492,645,Oak-tulip tree forest community,0.65,728.0,Appalachian oak-hickory forest community,0.06,729.0,Appalachian oak-pine [white pine-oak] forest community,0.06
6492,6493,625,Shrub swamp community,0.33,624.0,Shallow emergent marsh community,0.27,645.0,Oak-tulip tree forest community,0.24
6493,6494,608,Low salt marsh community,0.92,609.0,High salt marsh community,0.06,606.0,Tidal creek community,0.05
